channel_id,talk_id,ts,thread_ts,talk_user,text,date
CNNUD5669,71493d25-107e-416c-86f9-44b5a518d428,1570773607.0007,1570773607.0007,UHEH8KZ7W,A:うp主失踪したんじゃね？,2019-10-10
CNNUD5669,353b5c6a-51a0-4d7b-ad7f-0d388612d025,1570773635.0015,1570773607.0007,UHEH8KZ7W,B:最近うpしてないよね…,2019-10-10
CNNUD5669,ce327b71-4c35-452c-8e0f-d93297cf98f0,1570773671.0022,1570773607.0007,UHEH8KZ7W,C:たまたま忘れてるだけでしょ？,2019-10-10
CNNUD5669,6ff4450a-4039-4432-9ee2-2a0e15316f6c,1570773709.003,1570773607.0007,UHEH8KZ7W,A:じゃあそのうちまた上がるか…,2019-10-10
CNNUD5669,812664bf-dcb5-477a-80b1-22cc7246e6f0,1570773742.0036,1570773607.0007,UHEH8KZ7W,B:だと思う。,2019-10-10
CNNUD5669,72b48579-05c0-4d80-8584-9ee63887aef7,1570773758.0042,1570773607.0007,UHEH8KZ7W,C:だね。,2019-10-10
CNNUD5669,d0306b9f-65fa-4611-8b0c-6de45821b64b,1573191435.0017,,UGPH97FDW,"久しぶりです。最近のYouTube界はダルビッシュが席巻してますね。
アメリカ行ってきましたのでまとめます！！
まずはボストン&amp;ボルチモアから",2019-11-07
CNNUD5669,22d550c4-9a6d-49bf-98f8-aefd114dddaf,1573191838.0036,,UGPH97FDW,着いてすぐジレットスタジアムまで1時間かけて行きました！ペイトリオッツミュージアムがありテンションバク上がり。ユニフォームとかいろいろ買いました。,2019-11-07
CNNUD5669,029b5300-1812-45d1-ae97-c834b967d46f,1573192038.0055,,UGPH97FDW,別日はボストンティーパーティー事件の博物館などいろいろ回ってみました。,2019-11-07
CNNUD5669,85bad097-0836-43c0-81ff-619fb04d2625,1573192406.0099,,UGPH97FDW,"そして、どうしても見に行きたかったので、1人ボルチモアまで電車でペイトリオッツ対レイブンズのNFLの試合を見に行きました！
流石本場規模が違いすぎた！！！
ペイトリオッツをアウェーで応援してたのですが、ペイトリオッツの得点の時に後ろの青年に無言でハイタッチ求められたり、レイブンズファンに無駄絡みされたり煽られたり色々凄かった。。",2019-11-07
CNNUD5669,4903ba20-43f5-42f0-ac6b-69b7d1816efc,1573192461.0102,,UGPH97FDW,,2019-11-07
