channel_id,talk_id,ts,thread_ts,talk_user,text,date
CGPF92V7E,c7e12be0-d169-4c4c-b1ef-230b920cf2e2,1566432009.0001,,USLACKBOT,リマインダー : ゼミで話す事がある人はいますか？,2019-08-21
CGPF92V7E,f186b8f3-70bb-414f-a425-a9d94813f178,1570146284.001,,UHG1M1NQ6,電車逃してしまったので10分ほど遅れます。申し訳ないです。,2019-10-03
CGPF92V7E,42e15ec0-71d4-4bc8-920e-03b5872a926b,1570147124.0014,,UGQV9DXRC,今校門～～～！,2019-10-03
CGPF92V7E,37426b5a-18e2-41c9-923a-9e13597dd1eb,1581937000.0018,,UHG1M1NQ6,すみません、今日朝から体調が優れず先ほど熱を測ったのですが、39.4℃でした。恐らく明日の学生ゼミをお休みさせて頂くことになりそうです。,2020-02-17
CGPF92V7E,1b8eb070-ea7b-48cc-a20b-7a2d74ef1723,1581937224.0028,,UGQV9DXRC,"おおぉそれは大分高いね大丈夫
よく休んで",2020-02-17
CGPF92V7E,9f0232ef-f639-4aeb-9697-43541bf63133,1567002694.0004,,UHEH8KZ7W,明日大学を休みます。ごめんなさい。,2019-08-28
CGPF92V7E,a6c6d204-1585-4853-986d-809c9c94ba51,1567004911.0021,,UHFLC6N4X,<@UHFLB6JPR> すみませんが、頭痛と怠さが酷く、資料何も準備出来ておりません。明日は1日寝ます、申し訳ございません。,2019-08-28
CGPF92V7E,591ca9f5-65c0-42aa-ad63-e9592b5e1b9d,1567036720.0005,,UGQV9DXRC,みんなお大事に:hand:,2019-08-28
CGPF92V7E,bca7e072-699e-4af7-9e5c-12a627907432,1567036826.0006,,USLACKBOT,リマインダー : ゼミで話す事がある人はいますか？,2019-08-28
CGPF92V7E,5f1871dd-ec01-4271-950e-3e32249ebad4,1564617612.0001,,USLACKBOT,リマインダー : ゼミで話す事がある人はいますか？,2019-07-31
CGPF92V7E,b6988e38-3adf-4ea8-848a-f6959d35e519,1564640927.001,1564640927.001,UGQV9DXRC,<!channel>　旅行などで長期的に不在の予定がある人はここにリプライしてください。,2019-07-31
CGPF92V7E,4be4a6e9-09ed-4106-80c4-7f9489aeeaa8,1564641004.002,1564640927.001,UGQV9DXRC,8月12-14、16-18　旅行,2019-07-31
CGPF92V7E,a5afd958-5438-4710-b017-127859d68750,1564641125.0041,1564640927.001,UHC5VBV5E,8月18日~8月25日,2019-07-31
CGPF92V7E,41395825-066d-4eb8-a72d-6476e3ad4e4d,1564641129.0043,,UHFLB6JPR,"6日と9日は全員参加でゼミを行いましょう。
11日の週と18日の週はゼミなしにします。
26，27，28日でゼミを1回設定してください。また、その3日間に中間発表に向けて個別相談を1人1時間ずつ設けるので、岡田を含む全員アポイントを取ってください。",2019-07-31
CGPF92V7E,4fd5138a-41f3-45a8-b6ee-8be036798eb4,1564641133.0044,1564640927.001,UGQV9DXRC,野澤　18〜25,2019-07-31
CGPF92V7E,226a89f1-d7fa-4d38-ac07-0d519d08ebb9,1564641295.0057,,UGQV9DXRC,"<!channel>
ゼミの日程調整に回答してください
参加できる日",2019-07-31
CGPF92V7E,74eef795-7e1b-4e8a-ba5b-a1c00cb36e40,1564642039.0079,1564640927.001,UHG1M1NQ6,8月24日〜27日(札幌),2019-07-31
CGPF92V7E,dea03cc3-c8ec-4261-9341-7beb36a5c9fb,1567497380.0041,1567432127.0013,UHG1M1NQ6,了解しました。ありがとうございます。,2019-09-03
CGPF92V7E,5549a85d-851b-4bda-9eb5-a87cfe9d6e8c,1575929530.0018,,UHEH8KZ7W,"昨日から風邪を引いてしまい、寝込んでいます。
申し訳ないのですが、今日の学生ゼミを休ませて頂きたいです。",2019-12-09
CGPF92V7E,f77a0aaf-ec7f-43c9-be68-24a5c1e3fa16,1575949497.0003,,UGQV9DXRC,おぉ、、お大事に！,2019-12-09
CGPF92V7E,783a46ba-e750-4a4d-a45b-e2f220505da6,1575601527.001,,UHG1M1NQ6,家庭の事情のためゼミを欠席します。先週に引き続いてしまい申し訳ありませんが、よろしくお願いします。,2019-12-05
CGPF92V7E,f129871c-9afa-447d-b019-e2074fc26c7f,1575602691.0025,,UHEH8KZ7W,"都竹っち事前に欠席するかもしれないときは事前に頂戴ね。本当に緊急で入った場合は仕方ないけど。
来年入ってくる人たちに極力ゼミを欠席してほしくないので、今のうちに徹底しておきたいので。",2019-12-05
