channel_id,talk_id,ts,thread_ts,talk_user,text,date
CGT0P68RL,7045b091-1e25-41f4-b7c3-f8ca198c1d7e,1564799554.0001,,UGQV9DXRC,"体力医学会から連絡ありました
私の情報は以下の通りです
&gt;演題投稿番号:3084896
&gt;形式:ポスター発表
&gt;セッション名:その他のスポーツ医学的研究②
&gt;演題番号:P-2-156
&gt;発表日:9/20金
&gt;発表時間:16時-17時
&gt;会場:J会場",2019-08-02
CGT0P68RL,e5238618-f614-4abd-88aa-caf0f99f8dd1,1564802193.0002,,UHFLB6JPR,<https://jp.mathworks.com/content/dam/mathworks/ebook/gated/jp-deep-learning-vs-machine-learning-ebook.pdf>,2019-08-02
CGT0P68RL,389aa339-3cc1-4d14-add5-eb0739c6bce7,1570107458.0017,,UHFLC6N4X,明日企業に用事あって行かなきゃ行けないので、大学到着10:30〜11:00見込み位の時間になるため遅れます。,2019-10-03
CGT0P68RL,e7eb57fd-e399-4a66-a742-eec8d7f5a5c1,1570110225.0033,,UGQV9DXRC,実験準備は事前にとってる参加人数で計画してるから、そうゆう報告は出来るだけ早めにしてね,2019-10-03
CGT0P68RL,68f75ab9-24c1-41cc-9d6c-0b78d0336941,1570127286.0009,,UHFLC6N4X,急遽だったので報告自体も遅れました、すみません。,2019-10-03
CGT0P68RL,6b7214b2-8929-4e4c-996d-5be7e1fa349a,1570155436.0004,,UGQV9DXRC,実験終わったよー,2019-10-03
CGT0P68RL,fa23098d-8c76-46e4-a4ee-a2411540f1cd,1570169005.0021,,UHFLB6JPR,大学に帰ってきたのでいつでも,2019-10-03
CGT0P68RL,0715773c-b003-42eb-90a3-e3bd544e432a,1570170060.0027,,UGQV9DXRC,都竹鈴木福田なのですが、学生部屋でもよいかと申しております,2019-10-03
CGT0P68RL,5ff5fa5f-fadd-4853-82a7-6834992c7974,1570170273.0031,,UGQV9DXRC,福田君が3階とれるか確認中です,2019-10-03
CGT0P68RL,3c4ed432-f466-46ac-a638-743fe7946cf1,1570170450.0033,,UGQV9DXRC,3階とれました、移動します,2019-10-03
CGT0P68RL,0643b99e-c42f-4d24-90f3-43e93864b78b,1581931593.0013,1581917280.0037,UHEH8KZ7W,"自分は上記の日程いつでも大丈夫です。
ただ21日は16:30ぐらいまでしか入れないです。",2020-02-17
CGT0P68RL,4387eab3-62af-4cf6-9902-afa666693076,1581936905.0001,1581917280.0037,UHG1M1NQ6,20は終日、21は16:30までなら大丈夫です。,2020-02-17
CGT0P68RL,77417161-f13c-46ae-a8cc-0cabf31a4cae,1581938998.0003,1581917280.0037,UHC5VBV5E,"返信ありがとうございます
B3の返信を待ちます",2020-02-17
CGT0P68RL,fac3b1e1-b785-484c-a6ac-68cfca2fa22d,1581983065.0023,,UHEH8KZ7W,"すいません。今日の学生ゼミ休みます。
健康支援学会のポスター進捗具合ですが、19日までに第1verを提出するということで大河原先生に伝えました。",2020-02-17
CGT0P68RL,98ddb939-9eff-4326-8c84-a72ee906b7f8,1568878101.0092,,UHFLB6JPR,"最後の文献のURLリンクを削除する
→色を青から黒、アンダーバー削除",2019-09-19
CGT0P68RL,d7e09a31-ff29-4c4b-9d8b-0e9a5a2d4f02,1568878376.0097,1568875434.002,UHEH8KZ7W,"ご指摘ありがとうございます。
只今修正しましたので、ご確認をお願いします。",2019-09-19
CGT0P68RL,dd371963-1640-495c-af69-7fd4d19edbf1,1568878401.0108,,UHFLB6JPR,"<@UHEH8KZ7W> <@UHG1M1NQ6> <@UHFLC6N4X> <@UHC5VBV5E> 最終チェックは印刷して行うこと
他人にチェックしてもらいこと",2019-09-19
CGT0P68RL,092b5cf2-d249-4fb8-abc6-3d1c1ed68081,1568878572.0118,1568875434.002,UHFLB6JPR,"あとの誤字脱字チェックは任せます
登録していいよ",2019-09-19
CGT0P68RL,394276e0-2382-4aed-a9bb-bcdee769c73e,1568878595.0125,,UHFLB6JPR,今日中に全員抄録登録してね,2019-09-19
CGT0P68RL,1ababd32-ae30-4682-bd3c-d72adff97e41,1568878600.0126,1568875434.002,UHEH8KZ7W,承知しました。ありがとうございます。,2019-09-19
CGT0P68RL,1fb87967-776d-4f7d-992a-2b07d55b75c7,1568879833.0128,1568875434.002,UGQV9DXRC,2ページ目の4今後の予定で、「被験者は50人名とし～～」とあるんだけど、これは50人か50名の間違い？？,2019-09-19
CGT0P68RL,ccb5ab9e-6780-4953-babc-aece9df9bf6d,1568879898.0135,1568875434.002,UHEH8KZ7W,"50人の間違いです。直します。
ありがとうございます。",2019-09-19
CGT0P68RL,f1de0684-36c4-45b8-bff9-3ee840bcd5a1,1568941711.0001,,UHFLB6JPR,,2019-09-19
CGT0P68RL,bd3a5757-3657-46bf-9342-56643c1dd98a,1568961970.0013,,UGQV9DXRC,発表いまからです、結構人沢山います、、:smiley:,2019-09-19
CGT0P68RL,ef18f0b6-8117-4790-baff-7c58cfa4f9fa,1568962684.0019,,UHFLB6JPR,"頑張れ！
よろしく！",2019-09-19
CGT0P68RL,816d3352-790c-4762-a36c-1b98a222a5dc,1568962730.0027,,UHEH8KZ7W,頑張って下さい！,2019-09-19
CGT0P68RL,f7bc5e50-6ac4-4f84-a2fc-d370813411bd,1571271730.0012,,UHFLB6JPR,"<@UHEH8KZ7W> <@UGQV9DXRC> <@UHC5VBV5E> 
今日はかくしょうじの運動教室あるよね？
10時から",2019-10-16
CGT0P68RL,0ce126cf-952a-4937-957d-d5493111291c,1571271895.0025,,UHEH8KZ7W,多分ねもとくんとつたけくんが先週行ったので無いと思います。,2019-10-16
CGT0P68RL,539ca22e-3180-4534-8443-6e888e7674c6,1571271950.0036,,UHFLB6JPR,みんなが行くのはないとして、運動教室じたはあるよね？,2019-10-16
CGT0P68RL,1c26fe1c-9dcf-434d-9cd0-556b700ffcec,1571271970.0042,,UHFLB6JPR,運動教室自体はあるよね？,2019-10-16
CGT0P68RL,883abbdd-c935-4347-a1cf-7b1d1b663271,1571272005.0054,,UHEH8KZ7W,自分は分からないのですが、ねもとくんかつたけくんが先週何か聞いてるかもしれないです,2019-10-16
CGT0P68RL,6da36480-5968-486d-9097-5b279ad1559b,1571272032.006,,UHC5VBV5E,特に何も聞いていないのでわからないです,2019-10-16
