channel_id,talk_id,talk_user,reaction_user,emoji,date
CGNPXKKNC,64cb718d-be09-4b0f-80bb-c08b671a5d81,UUZ15MZT4,UHC5VBV5E,man-bowing,2020-03-25
CGNPXKKNC,64cb718d-be09-4b0f-80bb-c08b671a5d81,UUZ15MZT4,UHG1M1NQ6,100,2020-03-25
CGNPXKKNC,8da809de-b1fe-480b-99db-5f6b0ae8c85f,UUZ15MZT4,UGPH97FDW,+1,2020-03-30
CGNPXKKNC,c7dc975b-3eff-465e-9243-6c8b4fe072c1,UHC5VBV5E,UGPH97FDW,man-gesturing-ok,2020-03-30
CGNPXKKNC,b5bd191e-6982-416e-aa7e-75eb141958e5,UGPH97FDW,UGQV9DXRC,female_fairy,2019-09-16
CGNPXKKNC,b5bd191e-6982-416e-aa7e-75eb141958e5,UGPH97FDW,UGQV9DXRC,raised_hands,2019-09-16
CGNPXKKNC,b5bd191e-6982-416e-aa7e-75eb141958e5,UGPH97FDW,UHC5VBV5E,crossed_flags,2019-09-16
CGNPXKKNC,b5bd191e-6982-416e-aa7e-75eb141958e5,UGPH97FDW,UHEH8KZ7W,crossed_flags,2019-09-16
CGNPXKKNC,b5bd191e-6982-416e-aa7e-75eb141958e5,UGPH97FDW,UHFLC6N4X,earth_asia,2019-09-16
CGNPXKKNC,b5bd191e-6982-416e-aa7e-75eb141958e5,UGPH97FDW,UHEH8KZ7W,earth_asia,2019-09-16
CGNPXKKNC,b5bd191e-6982-416e-aa7e-75eb141958e5,UGPH97FDW,UHG1M1NQ6,100,2019-09-16
CGNPXKKNC,c92f2fad-aed9-4ee9-b91b-dc585b711f19,UHEH8KZ7W,UGPH97FDW,tada,2019-11-22
CGNPXKKNC,3e2898e5-d011-4fc9-af6a-bec75750cee5,UHEH8KZ7W,UGQV9DXRC,+1,2019-11-22
CGNQF4DTJ,f92abb90-9007-4e6a-904c-af3b9f9882d5,UHFLB6JPR,UGQV9DXRC,custom_shochi,2020-02-05
CGNQF4DTJ,991ace0a-cfa2-446f-88df-8e352dd2d396,UHFLB6JPR,UGQV9DXRC,custom_shochi,2020-01-14
CGNQF4DTJ,1131e11d-72dc-4eda-8ef9-b13c2c7d8ce7,UHFLB6JPR,UGQV9DXRC,custom_shochi,2019-09-05
CGNQF4DTJ,d1178ff5-600e-4584-a366-bf7589796a22,UHFLB6JPR,UGQV9DXRC,man-bowing,2019-12-16
CGNQF4DTJ,d1178ff5-600e-4584-a366-bf7589796a22,UHFLB6JPR,UGQV9DXRC,custom_shochi,2019-12-16
CGNQF4DTJ,2f88bf16-09e3-4a28-8838-bd4987ff0a58,UHFLB6JPR,UGQV9DXRC,custom_shochi,2019-12-11
CGNQF4DTJ,26216b8b-04ad-43cc-856d-2552a8f539ac,UGQV9DXRC,UHC5VBV5E,koki_good,2019-11-03
CGNQF4DTJ,30e12663-e2f1-440b-b32d-6d5454206e5d,UGQV9DXRC,UGQV9DXRC,heavy_check_mark,2019-09-01
CGNQF4DTJ,4035d5bf-58fb-4ca5-9c68-81db5ae7d480,UGQV9DXRC,UGQV9DXRC,heavy_check_mark,2019-09-01
CGNQF4DTJ,7a77c521-2f14-4cb6-827d-79bb6341ab77,UGQV9DXRC,UGQV9DXRC,heavy_check_mark,2019-08-13
CGNQF4DTJ,00e0466b-8651-4364-8982-7bdf6a3c72cd,UHFLB6JPR,UGQV9DXRC,custom_shochi,2019-09-30
CGNQF4DTJ,f45b2ab8-35a6-4151-adb0-cdc1458853e7,UHFLB6JPR,UGQV9DXRC,dancer,2019-11-12
CGNQF4DTJ,faecc5f3-6091-47e1-9a84-8c702d7fa1fe,UGQV9DXRC,UHC5VBV5E,heavy_check_mark,2020-02-03
CGNQF4DTJ,19ea70a1-3616-494a-a7d9-a32005503fe8,UGQV9DXRC,UGQV9DXRC,heavy_check_mark,2019-09-08
CGNQF4DTJ,4780db82-659a-4e18-a5c7-abf2102e6176,UGQV9DXRC,UGQV9DXRC,heavy_check_mark,2019-09-08
CGNQF4DTJ,94a16e3b-3a5f-48ef-a1ee-9f8f9f6eedca,UGQV9DXRC,UGQV9DXRC,heavy_check_mark,2019-09-08
CGNQF4DTJ,7e8e94fe-8556-4bac-afbd-326e74228ec5,UGQV9DXRC,UGQV9DXRC,heavy_check_mark,2019-09-08
CGNQF4DTJ,adc2bb8a-faee-46c9-9a03-ebef436ae4e7,UGQV9DXRC,UGQV9DXRC,heavy_check_mark,2019-09-08
CGNQF4DTJ,0ef6ba00-ea5c-45dd-b249-2295b8980065,UHFLB6JPR,UGQV9DXRC,sob,2019-12-19
CGNQF4DTJ,0ef6ba00-ea5c-45dd-b249-2295b8980065,UHFLB6JPR,UGQV9DXRC,custom_shochi,2019-12-19
CGNQF4DTJ,7dd9d735-b488-4aaa-b9a5-09115b0622c8,UHFLB6JPR,UGQV9DXRC,custom_shochi,2019-09-24
CGPF92V7E,f186b8f3-70bb-414f-a425-a9d94813f178,UHG1M1NQ6,UHEH8KZ7W,custom_ryokai,2019-10-03
CGPF92V7E,5f1871dd-ec01-4271-950e-3e32249ebad4,USLACKBOT,UHFLC6N4X,heavy_multiplication_x,2019-07-31
CGPF92V7E,5f1871dd-ec01-4271-950e-3e32249ebad4,USLACKBOT,UHEH8KZ7W,heavy_multiplication_x,2019-07-31
CGPF92V7E,41395825-066d-4eb8-a72d-6476e3ad4e4d,UHFLB6JPR,UHC5VBV5E,custom_shochi,2019-07-31
CGPF92V7E,41395825-066d-4eb8-a72d-6476e3ad4e4d,UHFLB6JPR,UGPH97FDW,custom_shochi,2019-07-31
CGPF92V7E,f129871c-9afa-447d-b019-e2074fc26c7f,UHEH8KZ7W,UHG1M1NQ6,bow,2019-12-05
CGPF92V7E,6121ca22-5b77-44f4-8640-a14f7a28d062,UHEH8KZ7W,UGQV9DXRC,sob,2019-11-07
CGPF92V7E,349fbef7-1a2b-4a31-8c89-e410bdf8dee9,UHEH8KZ7W,UGPH97FDW,+1,2019-09-02
CGPF92V7E,9811528b-c3ca-4ad4-9e76-49fae62fddf8,UHFLB6JPR,UHC5VBV5E,football,2019-10-04
CGPF92V7E,9811528b-c3ca-4ad4-9e76-49fae62fddf8,UHFLB6JPR,UHEH8KZ7W,football,2019-10-04
CGPF92V7E,18b0585c-b8ba-4460-a716-d1801b659ff6,UGQV9DXRC,UHC5VBV5E,heavy_check_mark,2019-09-01
CGPF92V7E,18b0585c-b8ba-4460-a716-d1801b659ff6,UGQV9DXRC,UHFLC6N4X,heavy_check_mark,2019-09-01
CGPF92V7E,18b0585c-b8ba-4460-a716-d1801b659ff6,UGQV9DXRC,UGPH97FDW,heavy_check_mark,2019-09-01
CGPF92V7E,e6a5d70e-6f73-428c-a603-8b1fd5943871,UGQV9DXRC,UHEH8KZ7W,custom_shochi,2019-10-01
CGPF92V7E,d06a0426-d825-4a30-a6ec-45b2f68e63b2,UGQV9DXRC,UHC5VBV5E,custom_ok,2020-03-16
CGPF92V7E,72df0c4a-1e66-4426-ba8e-b5581df8e3b0,UHFLB6JPR,UHC5VBV5E,custom_ok,2019-08-06
CGPF92V7E,100aef31-88a8-4f9d-a650-c50a470de763,USLACKBOT,UHEH8KZ7W,x,2019-08-07
CGPF92V7E,89c9d2c9-a5f4-4f5d-93af-11cc0e209193,UGQV9DXRC,UHG1M1NQ6,x,2019-08-05
CGPF92V7E,89c9d2c9-a5f4-4f5d-93af-11cc0e209193,UGQV9DXRC,UHFLC6N4X,x,2019-08-05
CGPF92V7E,a3e68ced-b00c-44c7-ab11-2d9cd683ed7d,UGQV9DXRC,UHC5VBV5E,custom_shochi,2020-02-27
CGPSV31U5,a278ed5f-45a0-47f9-811c-b3dad2de7753,UUZ15MZT4,UHEH8KZ7W,koki_good,2020-03-31
CGPSV31U5,a278ed5f-45a0-47f9-811c-b3dad2de7753,UUZ15MZT4,UHFLB6JPR,koki_good,2020-03-31
CGPSV31U5,a278ed5f-45a0-47f9-811c-b3dad2de7753,UUZ15MZT4,UHG1M1NQ6,koki_good,2020-03-31
CGPSV31U5,a278ed5f-45a0-47f9-811c-b3dad2de7753,UUZ15MZT4,UHC5VBV5E,koki_good,2020-03-31
CGPSV31U5,ef624890-565f-4df9-b09a-c9c672a25bd4,UHEH8KZ7W,UGQV9DXRC,+1,2020-02-13
CGPSV31U5,627b881d-88be-483f-8ec9-738006ec6091,UHG1M1NQ6,UGQV9DXRC,+1,2020-02-13
CGPSV31U5,d2af72bc-931c-449d-b452-bd3360fea823,UHEH8KZ7W,UGQV9DXRC,+1,2020-02-13
CGPSV31U5,9bb37af9-0db5-49e4-867f-346641cc5df7,UHC5VBV5E,UGQV9DXRC,+1,2020-02-13
CGPSV31U5,f648e810-00ee-490e-a137-5147cbdb9245,UGQV9DXRC,UHEH8KZ7W,custom_shochi,2019-10-10
CGPSV31U5,a948184c-1576-4d9b-baf5-394c8dee2cd5,UHEH8KZ7W,UHC5VBV5E,custom_ryokai,2019-12-03
CGPSV31U5,40614b72-d426-458a-a223-345f30b5359c,UGQV9DXRC,UHC5VBV5E,man-bowing,2019-09-01
CGPSV31U5,40614b72-d426-458a-a223-345f30b5359c,UGQV9DXRC,UGPH97FDW,man-bowing,2019-09-01
CGPSV31U5,40614b72-d426-458a-a223-345f30b5359c,UGQV9DXRC,UHEH8KZ7W,man-bowing,2019-09-01
CGPSV31U5,40614b72-d426-458a-a223-345f30b5359c,UGQV9DXRC,UGQ2ENZD0,man-bowing,2019-09-01
CGPSV31U5,652ff0bf-a252-4ebf-af8b-080f1d041eb4,UGQV9DXRC,UHEH8KZ7W,custom_shochi,2019-09-01
CGPSV31U5,e3d7a989-de27-4471-a71f-e41a011f9686,UGQV9DXRC,UHG1M1NQ6,custom_shochi,2019-09-10
CGRTJDWA1,3feab168-77ac-4a91-8512-af0a76775f5e,UHFLB6JPR,UGPH97FDW,custom_shochi,2019-09-05
CGRTJDWA1,171c090d-3ded-420b-9157-554e137bd43d,UGPH97FDW,UGQV9DXRC,+1,2019-08-27
CGRTJDWA1,8ba7ec3a-cbe0-4ac8-9e2a-dc610f5f6671,UGQV9DXRC,UGPH97FDW,+1,2019-09-09
CGRTJDWA1,9f564837-cea8-4471-88c8-9a0943ffbb1d,UGQV9DXRC,UGPH97FDW,face_with_monocle,2019-09-09
CGT0P68RL,6b7214b2-8929-4e4c-996d-5be7e1fa349a,UGQV9DXRC,UHFLC6N4X,woman-bowing,2019-10-03
CGT0P68RL,f1de0684-36c4-45b8-bff9-3ee840bcd5a1,UHFLB6JPR,UHEH8KZ7W,+1,2019-09-19
CGT0P68RL,f1de0684-36c4-45b8-bff9-3ee840bcd5a1,UHFLB6JPR,UHC5VBV5E,koki_good,2019-09-19
CGT0P68RL,f1de0684-36c4-45b8-bff9-3ee840bcd5a1,UHFLB6JPR,UGPH97FDW,koki_good,2019-09-19
CGT0P68RL,bd3a5757-3657-46bf-9342-56643c1dd98a,UGQV9DXRC,UGPH97FDW,blush,2019-09-19
CGT0P68RL,bd3a5757-3657-46bf-9342-56643c1dd98a,UGQV9DXRC,UHC5VBV5E,blush,2019-09-19
CGT0P68RL,627d8245-cccf-4e9c-8344-50f6b4d34834,UHFLB6JPR,UHC5VBV5E,custom_ok,2019-10-16
CGT0P68RL,1132ae6a-8cbf-4e33-b1d8-3d3cc1a2f8d1,UHFLB6JPR,UGPH97FDW,custom_shochi,2019-08-28
CGT0P68RL,cfda36fc-dd55-4826-b297-227d2e4dea49,UHFLB6JPR,UHEH8KZ7W,joy,2019-10-11
CGT0P68RL,e72d1952-e7bd-4dda-8041-397e85f8a41f,UHFLB6JPR,UGQV9DXRC,relaxed,2020-03-17
CGT0P68RL,e72d1952-e7bd-4dda-8041-397e85f8a41f,UHFLB6JPR,UHC5VBV5E,smirk,2020-03-17
CGT0P68RL,c2ceba33-f2b3-4c6b-a19f-c0352b177f60,UGPH97FDW,UHEH8KZ7W,koki_good,2020-03-17
CGT0P68RL,0b8b8555-79e3-4b45-893d-37dd75ae493e,UHC5VBV5E,UUZ15MZT4,custom_shochi,2020-03-25
CGT0P68RL,0b8b8555-79e3-4b45-893d-37dd75ae493e,UHC5VBV5E,UHEH8KZ7W,custom_shochi,2020-03-25
CGT0P68RL,82181cfc-0954-4d0e-a6f7-e9063e42042d,UHFLB6JPR,UHC5VBV5E,custom_shochi,2020-03-25
CGT0P68RL,495ecba3-bcdc-4ef9-89ff-6c8ffa696b07,UHEH8KZ7W,UGQV9DXRC,+1,2020-01-09
CGT0P68RL,d87b2fb0-64a9-47f8-b166-ad5d989d39cb,UHFLB6JPR,UHEH8KZ7W,custom_shochi,2020-01-09
CGT0P68RL,e5ddcd72-c8ce-476b-ba6c-a01db84519b5,UHFLB6JPR,UGQV9DXRC,custom_shochi,2020-03-15
CGT0P68RL,e5ddcd72-c8ce-476b-ba6c-a01db84519b5,UHFLB6JPR,UHC5VBV5E,custom_shochi,2020-03-15
CGT0P68RL,a316b2a9-8e50-4d7e-8941-1364398ed20a,UHFLB6JPR,UGQV9DXRC,custom_shochi,2020-03-15
CGT0P68RL,126ab2a5-eda9-4651-acb4-02cbdb2fdcee,UHFLB6JPR,UGQV9DXRC,custom_shochi,2019-12-23
CGT0P68RL,126ab2a5-eda9-4651-acb4-02cbdb2fdcee,UHFLB6JPR,UHC5VBV5E,custom_shochi,2019-12-23
CGT0P68RL,af59ef54-a654-44d8-af8b-2267971c6c06,UHFLB6JPR,UGQV9DXRC,custom_shochi,2019-12-23
CGT0P68RL,66a1ddb5-95ca-4102-85dc-025378d73d71,UGQV9DXRC,UHEH8KZ7W,custom_shochi,2019-12-23
CGT0P68RL,95898932-4157-44a8-95b6-461f3da242e5,UHFLB6JPR,UHC5VBV5E,custom_shochi,2020-01-06
CGT0P68RL,6ea98aa7-92a0-4bf1-bccd-31182a8654c7,UHFLB6JPR,UGQV9DXRC,custom_shochi,2020-01-16
CGT0P68RL,7858b852-bdf6-42c3-bad9-2abe74c91ad9,UUZ15MZT4,UHC5VBV5E,custom_ryokai,2020-03-22
CGT0P68RL,7858b852-bdf6-42c3-bad9-2abe74c91ad9,UUZ15MZT4,UV0AL2ZNX,custom_shochi,2020-03-22
CGT0P68RL,e862e517-4cf1-4948-84f3-318c829a82b2,UHC5VBV5E,UGQV9DXRC,+1,2019-10-19
CGT0P68RL,a129ebd9-2427-4fe7-910b-b46083ca7c16,UHFLB6JPR,UHC5VBV5E,koki_good,2019-10-19
