channel_id,talk_id,ts,thread_ts,talk_user,text,date
CGT0P68RL,d4fa16c9-4401-445c-b25a-f99dd63e0b75,1558508521.0065,1558489730.0045,UHFLB6JPR,"金曜日のゼミで話しましょう
明日はなし",2019-05-22
CGT0P68RL,028c4559-63ea-4058-8717-befea9db2da0,1558510494.0067,1558489730.0045,UHC5VBV5E,お願いします!,2019-05-22
CGT0P68RL,c38e044b-e912-4d12-acfa-d051d4573815,1558511416.0069,1558489730.0045,UGQV9DXRC,申し訳ないです、よろしくお願いします:bow:,2019-05-22
CGT0P68RL,32388e6a-583b-41e5-971a-4a967cacc0c7,1558514542.0076,1558514542.0076,UHFLB6JPR,岡田、駅伝の参加費払った？,2019-05-22
CGT0P68RL,d9bca1e5-0393-4781-a5d8-e5e2ef48add6,1558516273.0077,1558514542.0076,UGPH97FDW,参加費用は集めて望月に渡し、本日のお昼に森倉さんが回収にいらしたのでお渡ししたと聞いています。,2019-05-22
CGT0P68RL,94281eb2-e4b8-4075-8c28-7a03ed4362f6,1558516349.0087,1558514542.0076,UHFLB6JPR,"ありがとう
大河原の分は後で払うから",2019-05-22
CGT0P68RL,8f87b899-9cb8-4518-8aa8-13de75781b85,1558516562.0137,,UHFLB6JPR,本学倫理申請を通すのに、1か月半はかかります。担当者が変わったため、迅速対応はあまり見込めないかも。自分の実験開始時期(対象者募集期間から）から逆算して、遅れないように準備してください,2019-05-22
CGT0P68RL,feacf650-e27f-4121-b7f4-a9a893b22a46,1558518878.0141,1558489730.0045,UHEH8KZ7W,了解です。よろしくお願いします。,2019-05-22
CGT0P68RL,8e97da36-8a69-4165-ac42-f9188e7c53d2,1558526015.0154,,UHFLB6JPR,岡田、明日10時に資料持って来れる？,2019-05-22
CGT0P68RL,6f97f800-2270-44b1-85f2-9d2b35b90b86,1558526058.0156,,UGPH97FDW,可能です,2019-05-22
CGT0P68RL,bfd701b1-3fc5-4d8e-b041-90c5700410cf,1558577607.0007,,UGQV9DXRC,"傘立て届きました
水が漏れそうなタイプだったので、外に置きましたが大丈夫でしょうか？",2019-05-22
CGT0P68RL,cbd6c2ef-db3a-4adb-b336-dde928998ddf,1558577652.0012,,UHFLB6JPR,それうちじゃない,2019-05-22
CGT0P68RL,af72cd46-20ac-400f-b183-1e4dd899e5ba,1558594438.0027,,UGQ2ENZD0,用事や体調不良等で欠席する際は，スケジュールに書くようにしましょう(先日私は自分のプロジェクトに書きましたが，scheduleのほうがみんなで共有しやすいと思います),2019-05-22
CGT0P68RL,da4fd070-135b-4bf5-b956-658fcae7f7f9,1555055697.0001,,UHFLB6JPR,,2019-04-12
CGT0P68RL,7e30ec3a-a75e-4a92-9990-cab21851bd31,1555055715.0008,1555055715.0008,UHFLB6JPR,希望者教えてください,2019-04-12
CGT0P68RL,4eca3cee-c111-4754-b894-942eaa09c180,1555114775.0008,,UHFLB6JPR,"希望しない人も回答して
月曜日まで",2019-04-12
CGT0P68RL,d7c0ae8b-7f6d-46cc-8742-d8d9feedb72d,1555114902.003,,UHFLB6JPR,"17日水曜日15時から
カーペット張り替えの見積もりしてもらいます
カーペットの色とか検討したいから参加できる人は参加して",2019-04-12
CGT0P68RL,26508877-013e-4cee-9fd9-04f010d809a3,1555115089.0031,1555055715.0008,UGQ2ENZD0,月曜の4限目もしくは6限以降であればぜひ参加したいです。5限は大学院技術英語が必修なので参加できません。,2019-04-12
CGT0P68RL,cc0fb7c5-cc91-4b44-ab33-eab7a64cc3f3,1555116547.0001,1555055715.0008,UHG1M1NQ6,アルバイトのため不参加でお願いします。,2019-04-12
CGT0P68RL,fa3399f9-d9a7-4431-a174-85305e29a4e3,1555132256.0001,1555055715.0008,UHFLC6N4X,東京から離れてるので参加出来ません。,2019-04-12
CGT0P68RL,f94c78e2-f1e0-46dd-8e22-3ff6bff70781,1554120392.0016,,UGQV9DXRC,"明日の学生ゼミは13時からです。
内容は以下を予定しています。
&gt;・先行研究(まず先輩の卒論)を読む(次週までの課題予定)
&gt;・pubmedの使い方",2019-04-01
CGT0P68RL,f93f7900-cb05-4cf8-bb79-f9eb3d3b3645,1554155233.0051,1554155233.0051,UHFLB6JPR,"福島、山崎、伊藤が残していった電子ファイル資料をすべて外付けハードディスクに移してください
""全て""をお願いします
論文に関するものだけじゃなくて、実験に使った告知ポスターとか学会発表資料とか、諸々すべてね
",2019-04-01
CGT0P68RL,03fed8a8-0f96-40a3-867f-ce84a048ec3a,1554155375.006,1554155233.0051,UHFLB6JPR,根本は伊藤の引き継ぎ資料がなくて困ってます,2019-04-01
CGT0P68RL,e6704e6a-e9b9-40c0-8223-8192c7d9763f,1554165368.0007,,UHFLB6JPR,清水の副指導教官は柳井先生にご快諾いただきました,2019-04-01
CGT0P68RL,e4f3a166-3add-42bb-a1d3-f9177b95829b,1554168983.0025,1554168983.0025,UHFLB6JPR,"根本、都竹みたいにファイルそのまんま貼って
URLじゃなくて",2019-04-01
CGT0P68RL,3b97d9b5-165b-420c-8fbd-3868beba1ce4,1554169325.0026,1554168983.0025,UGQV9DXRC,"インポートができていなかったようなので、あげなおしました
Slackの使用上、ドライブのURLを貼るとファイルを自動でインポートしてくれる形になっています",2019-04-01
CGT0P68RL,a03c3ba7-a93c-424b-abe7-1c695563fc38,1554170035.0085,1554170035.0085,UGQV9DXRC,個人のプロジェクトチャンネルに今日のゼミで使う予定の卒論をアップしてます。<@UHEH8KZ7W>くんは既に先行研究を調べ始めているとのことですので、そこからスタートしたいと思います。論文の印刷等は不要です。紙媒体がほしければ学生部屋にあるので声かけてください。,2019-04-01
CGT0P68RL,ae919197-87d4-439d-a927-01f9a46277d5,1554170855.009,1554170035.0085,UHFLB6JPR,"読みたい論文があって、無料でみれない場合、大河原が論文PDFを取れることがあるので依頼してください。
1件400円とられることは理解してほしいですが、だからと言って制限するつもりは一切ないので、遠慮なく。
もしそれでも取れない場合は、図書館で公費依頼をしてください。
院生がやり方を知っています。",2019-04-01
CGT0P68RL,81776c08-670d-4e36-8a59-3244009a4a37,1554177928.0115,,UGQV9DXRC,"4／7学生ゼミ課題
先輩の卒論から背景、目的、方法、結果をまとめてスライドに(1、2枚で良い)
今日欠席の人は分からなければ個別で聞いてください",2019-04-01
CGT0P68RL,010ccfce-7569-443a-b7c6-dac397afd2e7,1554180367.0185,,UHFLB6JPR,"健康支援学会　2020年3月7（土）、8日（日）＠沖縄
全員発表します
・学会入会費（学生1500円）
・学会年会費（学生2500円）
・大会参加費（事前学生2500円）
→5000円～6500円
・3月6日～9日の範囲であれば滞在可能（学会開催日の前日から後日）
それ以上の範囲で滞在する場合は一切補助できません
・飛行機の半券を後日提出する必要があります
・1人につき総額6.5万円を補助する予定です
・ハイシーズンなので、売り出しが始まったら、みんなで相談して、旅行パックで購入をしてください。",2019-04-01
CGT0P68RL,1631c8b1-4cad-4ad9-accc-6efefd32401f,1553843268.0057,,UGQ2ENZD0,<!channel> 金曜日の13:00～ は基本的にゼミがあるので参加してください(長期休暇を除く),2019-03-29
CGT0P68RL,be017a86-872c-4ed4-b885-9fcfa8b187c5,1553846078.0098,1553846078.0098,UGQ2ENZD0,"新B4生に鍵を渡しました．
```
都竹  403  カードキー : N3882-E10274
福田  403  カードキー : N3882-E10277
根本  403  カードキー : N3882-E10149
```
部屋割りが決まったタイミングで返却&amp;再配布があると思うので，部屋については暫定です．
<@UHFLC6N4X> 野澤くんはM生が居るときに，早めに取りに来てください．",2019-03-29
CGT0P68RL,90e3acde-f8ce-4c4f-8091-31260d8912e8,1558070973.0002,,UHEH8KZ7W,<https://www.optim.cloud/blog/ai/ai-deeplearning/>,2019-05-16
CGT0P68RL,b5e88a18-a730-4abf-a263-8368925ed370,1558667665.0039,,UGQV9DXRC,"甥の送迎に時間がかかってしまい10分程遅刻しそうです:bow:
先に始めてください:bow:",2019-05-23
CGT0P68RL,0997a772-53de-45fb-9a81-9dffe32e092e,1558677409.0011,,UHEH8KZ7W,忘れていたのですが、こども食堂についてはいつ話されますか？,2019-05-23
CGT0P68RL,1341cab0-6742-430f-be55-e26c14abce34,1558677424.0013,,UHFLB6JPR,今行きます,2019-05-23
CGT0P68RL,1ce87ffd-278e-42ce-ae55-85d5c80133f4,1558680075.0014,,UHFLB6JPR,/,2019-05-23
CGT0P68RL,812489dc-dc2b-4acd-a672-49af84fc1f5e,1558680135.0026,,UHFLB6JPR,"大河原の部屋のやつ
こっちの方が使いやすそうなら、こっちと交換でもいいよ
そっちは2段でこっちは3段",2019-05-23
CGT0P68RL,c3309bf7-ced8-4a36-9aea-b1cbe3509b93,1558680338.0031,,UGPH97FDW,学生間ではこのままで大丈夫そうです。,2019-05-23
CGT0P68RL,a49e480c-2021-4817-bf95-e2d309a80b61,1558680372.0034,,UHFLB6JPR,ワカタ,2019-05-23
CGT0P68RL,9f11c7ee-3913-4183-8041-31a5a291d3bf,1560238871.005,,UGQ2ENZD0,"<@UHFLB6JPR>
明後日の運動教室にて，単語を書き出す際にバインダーを用いたいのですが，先生の方でお持ちでしょうか?506, 403, 405の学生部屋の方には，1つしかないようなので，もしもお持ちでしたら利用したいです．",2019-06-11
CGT0P68RL,d9ac30d4-9389-403c-b0f6-67f878e2e092,1560238888.0053,,UGQ2ENZD0,このタイプのものです,2019-06-11
CGT0P68RL,81af33ea-b34c-41b6-aeb2-a618bb1fe8bd,1560242850.0064,,UGQ2ENZD0,このタイプのファイルがあったのでこちらをバインダー代わりに使用します,2019-06-11
CGT0P68RL,dfc89291-d924-4f83-b4b3-aba9bcbcc6b3,1560245409.0128,1560245409.0128,UHFLB6JPR,"それぞれの教室、実験等、協力しないと進められません。
事前に決まっていることも多く、早めに日程は確保できるし、そこは院生がしっかり責任持って仕切ってほしいです。
ゼミもほとんど全員揃ったことがないし。",2019-06-11
CGT0P68RL,21cc05db-ce7d-40bd-9287-373ed4f1a613,1560247768.0129,,UHFLB6JPR,,2019-06-11
CGT0P68RL,e68dca67-f8ba-4830-8cd9-b6b63ea126c8,1560247792.0132,,UHFLB6JPR,,2019-06-11
CGT0P68RL,214fbb6b-d7a7-450e-85ea-b0be75a4b011,1560247803.0135,1560245409.0128,UGQ2ENZD0,承知しました,2019-06-11
CGT0P68RL,2abc4796-b76b-4790-a6d9-c6b2d899a757,1560248832.0138,1560245409.0128,UGQV9DXRC,承知しました,2019-06-11
CGT0P68RL,6fb90547-e1de-441c-a734-f211cdb0186d,1560250023.014,,UHFLB6JPR,,2019-06-11
CGT0P68RL,701d0679-8a48-42aa-8d96-654720c8d170,1560250114.0157,1560250114.0157,UHFLB6JPR,"オムロン加速度計を30台設定してください。
設定する際に、ディスプレイの表示をすべてするモード（メッツ、時計、歩数など）でお願いします。
わからなければ聞いてください",2019-06-11
CGT0P68RL,6e3b8eca-87d5-4571-843b-d09dcf5bfad6,1560250174.0158,1560250114.0157,UGQ2ENZD0,承知しました。明日とりかかります,2019-06-11
CGT0P68RL,115aa744-d03f-4ae9-9691-89045a3712c4,1560303149.0001,,UHFLB6JPR,,2019-06-11
CGT0P68RL,f28ac2a6-8dec-4a28-9574-78da2cc37db4,1560303282.0025,,UHFLB6JPR,"<@UGPH97FDW> 校正返ってきたけど、お金返してほしいぐらいいい加減だった。
時間的に再校正はしてもらわないので、こちらを参考にしてください。
ちなみに、タイトル、著者情報、イントロ、目的、文献はチェック対象にしてもらっていないです。",2019-06-11
CGT0P68RL,1c161cf3-83bb-46b6-bff7-fea806a76170,1560304036.0028,,UGPH97FDW,わかりました。,2019-06-11
CGT0P68RL,91e97772-1662-4213-a170-21832b862109,1559907004.0086,,UHFLB6JPR,"運動教室の参加者は
１３日は２２名
２０日は１０名
だということです",2019-06-07
CGT0P68RL,159aa247-2477-4e4b-b8cf-c6e52f82516a,1559908151.0105,,UGQ2ENZD0,"ありがとうございます．名札，タブレットに関しては上記の人数と予備を含めて準備いたします．
マットに関しては，現在5枚持ち出して良いか安藤先生にメールで確認をとっている段階です．
キャリーバッグについては，次の申し込み書にて購入をするようです．ただ，納期については不明です．",2019-06-07
CGT0P68RL,c9187811-2c9c-4c5b-b45d-7f9725e5c857,1559908171.0106,,UGQ2ENZD0,,2019-06-07
CGT0P68RL,2ea42adb-c5ec-43ca-b982-41b8a6791c36,1559909556.0114,,UHFLB6JPR,大河原の名前で依頼してください,2019-06-07
CGT0P68RL,4d1a31c4-bbd4-4730-a877-0be8e4313626,1559909657.0136,,UHFLB6JPR,"鈴木さん、
共同研究者として、岡田と清水のポスターの修正をしてください
可能なら明日中に",2019-06-07
CGT0P68RL,49ecbd1c-b450-4295-9f15-823321b51df2,1559911961.0146,,UGQ2ENZD0,"ECSSのポスターの修正版をアップロードしました．ご確認ください．
<https://ohkawaralab.slack.com/archives/CGSKZQ63H/p1559911851000500>",2019-06-07
CGT0P68RL,c1a2a013-2866-4ad8-82b4-0d13e193f48d,1559970590.0035,,UGQ2ENZD0,"<@UHFLB6JPR>
マットのキャリーバッグについて，販売店に電話で問い合わせましたところ，今日中に注文をして6月10日までに振込がなされれば12日は届くそうです．
注文内容に関しまして，下記の通り注文しようと考えているのですがよろしいでしょうか．
また注文にあたりまして，先生のスクエアステップの認定番号も必要になるとのことなので，お教えいただきたいです．
```
名前:
清水 俊平 (注文)
大河原 一憲 (認定者)

連絡先:
清水 俊平 : <mailto:s1930063@edu.cc.uec.ac.jp|s1930063@edu.cc.uec.ac.jp>
大河原 一憲 : <mailto:ohkawara_kazunori@e-one.uec.ac.jp|ohkawara_kazunori@e-one.uec.ac.jp>

電話番号:
清水俊平 : <tel:080-5976-7308|080-5976-7308>

注文内容 : スクエアステップ・マット専用キャリーバッグ グリーン 5個

金額 : ¥ 22,500

住所 : 〒182-8585 東京都 調布市 調布ヶ丘 1-5-1 電気通信大学 東1号館402号室
```",2019-06-07
CGT0P68RL,76d17552-e40d-4dc0-8be6-e6b43cf07e69,1559970611.0039,,UGQ2ENZD0,また安藤先生からは，13，20日の持ち出しについて許可をいただいております,2019-06-07
CGT0P68RL,de3112e7-1014-4c33-810a-96035cff65ce,1559972432.0051,,UHFLB6JPR,何回も注目してるから、業者の方で確認してもらって,2019-06-07
CGT0P68RL,176cbf35-cfde-49ab-a3b8-ee12a0b50496,1559972846.0054,,UGQ2ENZD0,注文いたしました,2019-06-07
CGT0P68RL,307fd171-04a3-4e87-99f3-746d8773d2c4,1560128752.0024,,UHFLB6JPR,"岡田と清水へ
安藤先生と勝川先生に現時点でのポスターを抄録と一緒に送って確認していただいてください。
英文校正は依頼中ということを付け加えて
清水へ
電通大内を含む外部とのやり取りをする際は必ず大河原をCCにつけるように",2019-06-09
CGT0P68RL,075eb3bc-7e78-4b32-91c5-d8abb9a3c4eb,1560129208.0034,,UGQ2ENZD0,ただいま、りそな銀行にてキャリーバッグのお金を振り込んできました。,2019-06-09
CGT0P68RL,c91cd417-59d4-40fc-80fc-da198c116fce,1560131484.0036,1560131484.0036,UHFLB6JPR,"<@UHG1M1NQ6>
入試課への出願期限は明日11日です。",2019-06-09
CGT0P68RL,e69f48a6-c3a7-4b67-a4c1-a8c489ee3571,1560133744.0038,,UHFLB6JPR,,2019-06-09
CGT0P68RL,451285c8-ae57-47d4-9e42-34c856376f46,1560135085.0041,1560131484.0036,UHG1M1NQ6,把握してあります。ありがとうございます。,2019-06-09
CGT0P68RL,a082aad6-e726-4fdd-8ce4-1f27cd84dfb0,1560439054.0023,,UGQV9DXRC,"明日のゼミは13時～3階
内容は
岡田　勝川先生への報告
清水　運動教室報告、ECSSポスター
根本　模擬実験
都竹　報告有り(内容保留)",2019-06-13
CGT0P68RL,55d26450-50b0-4bfc-8428-68c13f7c81a4,1554419725.0026,,UGQV9DXRC,"今日のゼミは13時からです。
内容は以下を予定しています。
&gt;・進捗報告
&gt;・エンドノートの使い方",2019-04-04
CGT0P68RL,eb7ee1eb-cc7d-4e40-a32f-40391139621d,1554433779.0007,1554433779.0007,UHFLB6JPR,大河原に来たメールをスラックにそのまま転送することはできる？,2019-04-04
CGT0P68RL,37640b94-5eb9-4c42-9ecf-870535212d59,1554434001.0008,1554433779.0007,UGQV9DXRC,"こんな感じでしょうか？？
<https://qiita.com/xtl124/items/6892a07b3945d5aede5b>",2019-04-04
CGT0P68RL,6fdf6573-f6da-4cba-bbf8-337ea3941954,1554434135.0011,1554433779.0007,UGQV9DXRC,意図があっていれば試しておきます,2019-04-04
