channel_id,talk_id,ts,thread_ts,talk_user,text,date
CH88VUU8N,506d6715-7d48-45b4-89b3-1eacae9aa76e,1558526119.0012,,UGPH97FDW,"結果をパワポにまとめて、仮の抄録も書いた。
プロジェクトに上げた。",2019-05-22
CH88VUU8N,00f7e5d1-25b9-476d-ab60-15e32554b137,1555060179.0019,,UHFLC6N4X,"4/8〜12 
・就活(面接)ウィーク 来週からぼちぼち最終面接:sleepy: GW明けには落ち着きそう",2019-04-12
CH88VUU8N,1cef1eba-c3d3-4aa1-bcaa-a3afaf7fd10c,1555061259.0054,,UGQV9DXRC,"今日は
&gt;①論文レビュー
&gt;　特徴量の紐づけほぼ終わり(あと一本請求中)
&gt;　請求出来たら画像にまとめてイントロ書いて完成にしちゃいたい
&gt;②titanicのpython決定木→python講習資料
&gt;　解釈途中、講習資料で形にしながら考えてる
&gt;③自分のデータでpython決定木
&gt;データ整理をMTALABでやろうとして調べてる
*来週不在が多いです*
&gt;月午後/水午前/木
&gt;就職関連で今後月木は不在かも(月1はとる)
&gt;水曜の保育は今月午前のみで後は空きそうです",2019-04-12
CH88VUU8N,2d58b503-0a95-4376-8f58-4b0ab2c24916,1555066478.0075,,UGPH97FDW,"今日は
&gt;論文を読み始めた

来週は
&gt;論文紹介に向けた準備
&gt;ECSSに向けた分析
&gt;python勉強会に向けた準備",2019-04-12
CH88VUU8N,0027ce6f-1f74-4227-ae8b-6a54213498ab,1555068893.001,,UHEH8KZ7W,"2019/04/12
幸福論 読解(75%完了)
TOEICの勉強",2019-04-12
CH88VUU8N,ef06f97d-4ff3-4312-90ca-6e77a529c300,1554110746.003,,UGQ2ENZD0,"今日は
&gt; ・ECSS用の国際学生証を年度内最速で取得しました
&gt; ・今年度の履修計画を立てました
&gt; ・パソコンの見積もりと注文をしました(していただきました:man-bowing:)",2019-04-01
CH88VUU8N,66f14ed4-33f8-4973-9b07-1fda9d98cfb8,1554117165.0068,,UGQV9DXRC,"今週もはじまりましたネ
今日はレビュー論文続き
&gt;特徴量のまとめ中
&gt;論文によって表記が若干違ったり理解できていない特徴量が出てきて:hankey:統計のお勉強頑張ります。今日はRMSについて知見を深めた。
&gt;追記：21:00 決定木の分はすべて抽出できた:clap:",2019-04-01
CH88VUU8N,cdcb8939-9c73-4fa6-92b7-bbe34349fe6f,1554118786.0143,,UGPH97FDW,"今日は
&gt;・ニューラルネットワークが何かなんとなくわかった。
&gt;・ニューラルネットワークを用いた分析の目標設定を立てた。
&gt;・サンプルを回して中身を理解した(まだ途中、序盤)
&gt;&gt;ここがつらい。一行に10分以上悩んだり。関数をひとつひとつ調べたり。。シグモイド関数とは。。活性化関数とは。。結局ニューラルネットワークが何かわかっていなかったことがわかった。:persevere:

明日は
&gt;・図書館があくので本を探します。",2019-04-01
CH88VUU8N,956ce2cb-e927-4280-8a51-aeba6ebf4da3,1557994061.0036,,UHEH8KZ7W,"2019/05/16
&gt;授業（1，2限）
&gt;研究室のゴミ出し
&gt;幸福度に関する研究会報告pdf（途中）
明日やること
&gt;ゼミ前に発表することをまとめる
&gt;幸福度に関する研究会報告pdfの続き
&gt;リチャードレイヤードのHappinessを読む",2019-05-16
CH88VUU8N,d015f0f4-3ff7-4d00-8afd-75a6a8a5732a,1558008235.0063,,UGQV9DXRC,"今日
&gt;活動分類
&gt;現状データセットの中身は生値、絶対値、水平方向の合成値とそれぞれにバターワースかけたもの
&gt;回答のラベル付けをしているけどうまいコードが見つからず今日も夜になった:))))
&gt;ラベル付けが終わったらRFかけて終わり",2019-05-16
CH88VUU8N,3ad353d5-f78d-433d-bba4-3f4f6f786c6f,1558009094.0084,,UGQ2ENZD0,"今日は
&gt; 倫理審査申請書類の作成を進めました
&gt; 使用する質問紙について作成を行いました
&gt; 計画書と説明文はまだです
&gt; 山崎先輩と伊藤先輩の机の中身を整理しました
&gt; 私が所有していた403, 405の鍵を奉納しました．そして506の鍵を受け取りました",2019-05-16
CH88VUU8N,90db16a5-756f-4c00-9e80-49d8e1bdbe17,1558013093.011,,UHC5VBV5E,"2019/05/16
&gt;データの場所、概要を記したファイルを作成した。
&gt;MATLABのフィルタリングの仕方がわかった。(修論に書いてある)
&gt;授業
明日
&gt;自分のPCでまとめたフォルダを研究室のPCに移す",2019-05-16
CH88VUU8N,97156b50-e562-432f-a358-2290ca5d9ed4,1558608207.0002,,UHEH8KZ7W,"2019/05/23
&gt;1，2限の授業を受けた
&gt;Happinessの要約→Chapter01完了、Chapter02途中
&gt;研究室で使う用のイヤホン購入
&gt;PCでKindleを自分のカスタマイズで使う方法が分かった",2019-05-23
CH88VUU8N,4b5f1aaa-4096-42c0-a7b4-970e5c307af2,1558610578.0017,,UGQV9DXRC,"今日は
活動分類つづき
&gt;被験者5人増やして、一旦結果をまとめた
&gt;今後のことは明日の資料で",2019-05-23
CH88VUU8N,3c0ad5fa-0508-4dff-b0f7-46ec03484ba4,1558613594.0033,,UGQ2ENZD0,"今日は
&gt; 覚證寺の運動教室に参加した
&gt;&gt; 6月初週は下條さんが来られないとのこと．なので私が参加する予定です
&gt; 倫理審査申請書を書き直した
&gt; 計画書を書いた
&gt; 同意説明文を書いた
&gt; 付属資料を用意した
まだまだ
&gt; 倫理審査申請書の内容がたりない
&gt; フレイル予防のコンセプトおよびシステムの概要がたりない",2019-05-23
CH88VUU8N,e0584293-7907-41e8-9260-e2e4568f2f35,1558616815.0048,,UGPH97FDW,"パワポの資料をプロジェクトに更新した。

抄録は今日は出来なかった。
明日午前中に相談して方針を決める。",2019-05-23
CH88VUU8N,eec21aa3-ffca-4ce5-b983-13e0934667a1,1558939968.0033,,UGQ2ENZD0,"今日は
&gt; 倫理審査申請書類の続きをやった
&gt; zipファイルの文字コードと格闘した (勝利した)
&gt; pure python + PyCharm の準備をした (勝利した)
&gt; Windows Power Shell と格闘した (またしても文字コードと格闘した．勝利した)
&gt; これから技術英語の講義を受けてきます",2019-05-26
CH88VUU8N,b6d9e245-e395-40ae-abf8-438bffcbbcd5,1554364648.0018,,UHEH8KZ7W,"2019/04/04
・運動教室
・TOEIC勉強
・学生ゼミ課題
を行った。",2019-04-04
CH88VUU8N,649e6c6d-fa99-4094-9b3c-21f6cc9b8877,1554372293.0027,,UGQ2ENZD0,"今日は
&gt; 覚證寺の運動教室に福田くんと一緒にいきました
&gt; 入学式とガイダンスに出席しました",2019-04-04
CH88VUU8N,95760ffc-2c38-40a8-a8ce-c2deceb5c49f,1554377119.0035,,UGQV9DXRC,京王れーるランドに行ってきました:train:,2019-04-04
