channel_id,talk_id,ts,thread_ts,talk_user,text,date
CGNPXKKNC,7dadeee4-0785-4af5-ba9a-c9cd578ac804,1555061359.0018,,UHFLB6JPR,せっかくだから、みんなが研究室に来たくなる部屋にしたい！！,2019-04-12
CGNPXKKNC,14b2a6b5-d997-41be-91cd-fd116a99efad,1554111838.0009,,UGQ2ENZD0,"新しいカスタム絵文字を登録しました．
ご活用ください．",2019-04-01
CGNPXKKNC,75e2d7d5-f903-4f43-893f-c74da8a35607,1554111850.0014,,UGQ2ENZD0,:koki_good:  :the_fatal_smile:,2019-04-01
CGNPXKKNC,6ca51a65-1ac0-454a-9f0b-9ab065124b7e,1553920588.0001,,UHFLB6JPR,清水の研究,2019-03-29
CGNPXKKNC,dc87317f-8155-4189-8631-20cba9d45d37,1554375896.0025,1554345896.0013,UGQV9DXRC,"趣旨と合うかわかりませんが、Pollyというアプリを追加しました。
/poll と始めにつけるとアンケートや投票のような形式がとれます",2019-04-04
CGNPXKKNC,ad876d67-62f0-4492-881b-bc0f0e8996ab,1554377002.0057,,UGQV9DXRC,利用したいチャンネルにpollyをメンバーとして招待しておく必要があるようです。#meeting と#randomには招待しておきます,2019-04-04
CGNPXKKNC,815f52c2-3bec-40ad-b9b3-119d89d85b1d,1554345896.0013,1554345896.0013,UHFLB6JPR,スラック上でグループに入っている人を対象にグーグルのwebアンケートみたいのできるの？,2019-04-03
CGNPXKKNC,612b318e-ea3d-4a77-ae04-7d30216250d2,1562236057.0005,1562236057.0005,UGPH97FDW,桑田真澄さんと写真撮れました！！！,2019-07-04
CGNPXKKNC,9c064f51-56a2-4311-8e69-407e4a6eaf06,1562236435.0011,1562236057.0005,UHEH8KZ7W,ずるいっす先輩！！,2019-07-04
CGNPXKKNC,3673b824-c159-4f55-9943-b913fc6fbb5f,1562236716.0016,1562236057.0005,UGPH97FDW,興奮がやばい！,2019-07-04
CGNPXKKNC,933bd816-b376-4bbe-a2c0-29936a2274d7,1562236734.0021,1562236057.0005,UHEH8KZ7W,サインは貰ったんですか？,2019-07-04
CGNPXKKNC,c282df63-22a8-4cd6-afbb-0ef78f9cee10,1562236751.0025,1562236057.0005,UGPH97FDW,そこまでは出来んかった笑,2019-07-04
CGNPXKKNC,e8c5f9b6-eb8e-435c-a86e-7b2f74c8e1e0,1562236763.0029,1562236057.0005,UHEH8KZ7W,あらまぁ…,2019-07-04
CGNPXKKNC,2ff0e917-ab46-41d0-b64d-52b5957281d0,1562236786.0035,1562236057.0005,UHEH8KZ7W,岡田先輩髪切りましたか？,2019-07-04
CGNPXKKNC,a1e752dc-aa99-486b-bcd1-cedefded8a4b,1562237072.004,1562236057.0005,UGPH97FDW,行く前に切りました笑,2019-07-04
CGNPXKKNC,c95f82ce-497e-4feb-bf77-90cc2842f019,1562237502.0044,1562236057.0005,UHEH8KZ7W,凄いさっぱりしてますね！,2019-07-04
CGNPXKKNC,526050de-c3d7-43c3-b01b-a0200fe15517,1562237557.0049,,UHC5VBV5E,はー？,2019-07-04
CGNPXKKNC,c39b91f7-9696-4d1c-8dc2-95b406db672f,1562239734.0052,,UHC5VBV5E,うらやましい,2019-07-04
CGNPXKKNC,769196dd-2337-4987-9b9f-6fc9a3bd545f,1558755092.0007,,UHG1M1NQ6,UEC駅伝の写真です:runner:,2019-05-24
CGNPXKKNC,a8f77163-141c-4e37-9aaa-0583bf59103a,1557308636.0002,,UGQV9DXRC,<https://www.tokyo-np.co.jp/article/national/list/201904/CK2019041002000269.html>,2019-05-08
CGNPXKKNC,9261df7f-bdb1-4258-a756-fce537435471,1557308820.002,,UGQV9DXRC,"今ニュースで見た！
車イスダンスの団体が団体トレーニング場所として登録してるとか、ジムを立ち上げた方も車イスの方だとか",2019-05-08
CGNPXKKNC,4c55bb08-44f0-4532-9a02-4d865212bdd8,1557308932.0021,,UGQV9DXRC,<https://ameblo.jp/j-workout/entry-12450024401.html>,2019-05-08
CGNPXKKNC,2e7fee53-5b7f-4ffd-b221-a0ca1fb9f029,1557309994.0017,,UHC5VBV5E,お話伺いたいですね,2019-05-08
CGNPXKKNC,5fb9592e-086c-4fab-a939-79631bca67b6,1555985110.0001,,UGQV9DXRC,<https://mobile.twitter.com/WheeLog_App>,2019-04-22
CGNPXKKNC,a9b8aee3-9420-4e84-9853-8d031d1b739d,1555985246.0033,,UGQV9DXRC,"Wheelogっていう車イスの方専用の地図アプリを作ってる会社だそうです。
車イスの方が、車イスに関する情報や辿った道を記入してシェアすることが出来るらしい。
脊椎損傷の方で使ってらっしゃる方を見かけたので共有しておきます:hand:",2019-04-22
CGNPXKKNC,deea4852-558e-4fcb-9a40-c2ee8f7e321b,1555985340.0039,,UGQV9DXRC,"社長さん
<https://mobile.twitter.com/yurik00da>",2019-04-22
CGNPXKKNC,56d7800e-c175-4a8c-b033-adc4d2837425,1555985442.004,,UGQV9DXRC,"車椅子でもなんでも、先人がいるというのは安心材料になる。「この先にはバリアフリーな飲食店やトイレがあるよ」という情報も。

自分が車椅子で走行した道をシェアし、みんなで大きくできるアプリ「WheeLog！」、完全無料だし便利だから是非使ってくださいね

<https://t.co/cfEVDsIsEX>
#wheelog <https://t.co/bQ3vY6bZpX>

<https://twitter.com/origamicat/status/1105484583175282689>",2019-04-22
CGNPXKKNC,290ce999-41b1-47f1-beee-6dae659e90d2,1555566761.0013,,UGPH97FDW,汚い106センチの机2個くらいあります。拭けば使えそうなので上に持っていきます,2019-04-17
CGNPXKKNC,858ae305-e935-4943-8ce3-719c17427755,1555566783.0014,,UGPH97FDW,,2019-04-17
CGNPXKKNC,378c7ff5-40dc-4641-aaf1-67a8da67f0b6,1555566829.0026,,UGPH97FDW,早く持ってかないと片付けられちゃうので撤去の前に一旦使える机を持っていきます,2019-04-17
CGNPXKKNC,73c7cad6-d498-46a3-b0d7-5a0060756f93,1555570045.0039,,UGPH97FDW,壁はいい感じになりました！,2019-04-17
