channel_id,talk_id,ts,thread_ts,talk_user,text,date
CHJN0BV89,38af62b5-3c72-473d-adeb-ff4f020d38e5,1585642565.0039,,UUZ15MZT4,"ここにアップロードされたファイルは
<https://drive.google.com/open?id=1s5p7VwJXuq5esDKOq-3rgeD9pF1dZy8v>
このフォルダの送信者別のファイルに自動的に送られるようにしました。
ただし、サービス同士の連携が上手くいっていない為、同じファイルが複数アップロードされてしまいます。
他の人の投稿でも動作するのかまだわからないので、よかったら試しに使ってみてください。",2020-03-31
CHJN0BV89,9a2a8968-1140-4640-9281-c30fbe3742cf,1585643157.0059,1585642973.0048,UHEH8KZ7W,"Thanks,tsubasa
って書かれてるけど？",2020-03-31
CHJN0BV89,153601fe-05c8-4aff-aafa-1adc6b21e978,1585643209.0061,1585642973.0048,UHC5VBV5E,ドライブのフォルダに入ってないでしょ,2020-03-31
CHJN0BV89,c856a60e-230c-43f0-a7de-7dec218221fd,1585643262.0064,1585642973.0048,UHEH8KZ7W,入ってないわ,2020-03-31
CHJN0BV89,b458a9d0-29f4-41d0-9a6b-7e185be4348f,1585643444.0066,1585642973.0048,UUZ15MZT4,"ごめんなさい。テキストファイルは対応してないかもしれません。少し調べます。
pdfファイルはできるの確認したんですが・・・",2020-03-31
CHJN0BV89,a9dd9e49-e7ca-47e9-8373-ed0603e4876f,1585643470.0068,1585642973.0048,UHC5VBV5E,すまぬ,2020-03-31
CHJN0BV89,0b8318ef-9665-4542-afd8-bf53366dcc93,1585643534.008,,UHC5VBV5E,"すごい
pptファイルは２つアップロードされたけどうまくドライブの中にファイルが作られた",2020-03-31
CHJN0BV89,772ed7fb-d4c4-4695-965a-c6292fd2f3e3,1585643646.0089,1585642973.0048,UUZ15MZT4,現状、テキストファイルとc言語のコードは弾くようになってました。,2020-03-31
CHJN0BV89,7f1f17bb-d0e5-46f0-88c1-20ef6a2d5c6d,1575925624.0001,,UHFLB6JPR,まだチェック前です,2019-12-09
CHJN0BV89,7d184768-2e3b-4a02-94ae-7724d7a83ee2,1575953508.013,,UGQV9DXRC,"<!channel>
*【要確認】資料管理のルール*
提出する資料は全てドライブを経由してリンクをアップロードする
→抄録，発表資料，研究テーマや進学に関わる資料等は共有フォルダ内にフォルダを作成し、新規作成した場合は#documentsで報告する
　(後でまとめて確認する時にこのチャンネルを見れば済むようにしたい,個別のやり取りはここではなく個別チャンネルでリンクを貼って)

*【参考】ドライブのフォルダ構造(提出物に纏わるもの)*
*・卒論関連(抄録，発表資料，研究計画)*
　マイドライブ&gt;大河原研究室共有フォルダ&gt;卒論
　&lt;https://drive.google.com/open?id=1puNhJxu25p4orm4pmboLQsKf55cR8RON&gt;
*・学会関連(抄録，発表資料，交通費精算などのデータ)*
　マイドライブ&gt;大河原研究室共有フォルダ&gt;学会
　&lt;https://drive.google.com/open?id=1hTrBW6yE9AcxnV20lncwA761M0-r4jTZ&gt;
*・その他資料(論文，書籍，調布祭関連，slack利用法等，共有の資料として残したいもの)*
　マイドライブ&gt;大河原研究室共有フォルダ&gt;資料
　&lt;https://drive.google.com/open?id=1x2H_O-ei5cgQC92ndjSoPZYifcKO6glI&gt;
*・ゼミ関連(議事録，提出資料)*
　マイドライブ&gt;ゼミ資料
　&lt;https://drive.google.com/open?id=0ByyB_HXyImqVN1gxVnZDY3lFc3M&gt;
*・個人*
　マイドライブ&gt;大河原研究室共有フォルダ&gt;メンバー",2019-12-09
CHJN0BV89,b69956a8-56ba-438b-a391-93af969e6cdc,1575953593.0141,,UGQV9DXRC,"*新規作成したファイル*
・卒論中間報告会の抄録と発表資料
　大河原研究室共有フォルダ&gt;卒論&gt;2019
　&lt;https://drive.google.com/open?id=1Auh60aiDg8HKA1J69k2GGjMH761rfOjT&gt;
・健康支援学会の抄録と発表資料
　大河原研究室共有フォルダ&gt;学会&gt;健康支援学会&gt;2019
　&lt;https://drive.google.com/open?id=1FKXJ6Xgo2-NXR3JdHaCEYERK0hr_vEZB&gt;",2019-12-09
CHJN0BV89,a3925db2-382c-4442-bf25-c167004308d8,1567764592.0001,,UGPH97FDW,,2019-09-06
CHJN0BV89,363aae3c-8093-4e32-b9d5-d5fced80908e,1568871178.0003,,UGQV9DXRC,山﨑先輩の卒論スライド,2019-09-18
CHJN0BV89,48f58b21-a57e-40c6-9179-2cfcb8255ae2,1568871294.0008,,UHC5VBV5E,伊藤先輩の修論スライド,2019-09-18
CHJN0BV89,a299dd72-ce50-4a71-a933-4adbb7d9f7de,1568871446.0017,,UGQV9DXRC,"図の構造とかで参考になるかな？？
私の過去のスライド",2019-09-18
CHJN0BV89,86f0452f-fed4-48bb-90a5-87ea1a2991d1,1568871463.002,,UGQV9DXRC,,2019-09-18
CHJN0BV89,0b0abf23-3dba-4b02-bab2-9776310885ca,1568871605.0025,,UGQV9DXRC,"スライドづくりで参考にしてる資料
<https://drive.google.com/open?id=0B9LddT13f9YtMTczRUlCWkZWQVU>",2019-09-18
CHJN0BV89,aa37985d-6c90-4c7e-9622-9f468ab76aa3,1574397802.0001,,UGQV9DXRC,,2019-11-21
CHJN0BV89,145b661b-387b-4504-9638-ecc548dc8dc7,1568089815.0005,,UHG1M1NQ6,,2019-09-09
CHJN0BV89,b8d39087-eff7-462c-b953-46e683088b9e,1576048261.0003,,UHC5VBV5E,slackにGoogle Driveの中のファイルをあげたいときは、ドライブのファイルを右クリックして「共有可能なリンクを取得」からリンクをコピーしてslackに貼り付けないとslackで見れないようなので注意,2019-12-10
CHJN0BV89,c574f61f-c08c-4763-a3fb-77b0c7b0018d,1576048851.0016,,UHFLB6JPR,"<@UHEH8KZ7W> <@UHC5VBV5E> <@UGQV9DXRC> <@UHG1M1NQ6> <@UHFLC6N4X> 
スーパー重要
発表会の予定だす",2019-12-10
CHJN0BV89,b7f9e076-d438-4c10-898b-25f34442cf9b,1576048884.0017,,UHFLB6JPR,,2019-12-10
CHJN0BV89,9f8d3e62-9726-4e32-99af-7fed50501c82,1567405517.0005,,UGQV9DXRC,"卒論抄録提出　9/10まで
参考(山﨑：<https://drive.google.com/open?id=121bAixUIMM0v39juQYJ0jU0aYJf-ryDY>)",2019-09-01
CHJN0BV89,056e8420-e104-487d-ac7b-1633fb78de2f,1567405637.0015,,UGQV9DXRC,"卒論発表原稿提出　9/17まで
参考(山﨑：<https://drive.google.com/open?id=154EZnslypSnThN_NE2359wm6qQPfNcA4>)",2019-09-01
CHJN0BV89,daae8d74-c0c7-4ed1-9146-474a7b61676d,1576643916.0031,,UGQV9DXRC,"参考にできそうな先輩の論文をシェアしておきます
星野さん(修論)
<https://drive.google.com/file/d/1gf3I4Swg7pSOpP9JK_hyVdIO71uUfPQN/view?usp=sharing>
山﨑さん(修論)
<https://drive.google.com/file/d/19Wwxem2JQiZR1c4WJoltKf6f3DbPIyVw/view?usp=sharing>

運びは以下のような感じがメジャーかなと思う(山﨑さんのみたいな)
でも、大きく取り上げたい項目があれば、星野さんのように章立てするのもありです。
第1章　序論
　－　背景
　－　先行研究
　－　目的
第2章　実験の概要　手順
第3章　結果
第4章　考察
第5章　まとめ",2019-12-17
CHJN0BV89,e0fe6915-8347-4e22-9450-bf79486d2cae,1576643945.0049,,UGQV9DXRC,@先生　もしコメントや訂正がありましたらお願いします(__),2019-12-17
CHJN0BV89,3d0d09fb-f7b0-4c48-a703-c2807bd0f683,1578208819.0006,,UGQV9DXRC,"リマインド
来週火曜日までに卒論の「手法」の項目を書いて提出
提出先：
<https://drive.google.com/open?id=1R-RKk7cX2hs7VWGiUlLNdae4XdMBRjFr>",2020-01-04
CHJN0BV89,4e36eef6-5586-4894-aa6b-3975bfeef2d5,1568350136.0001,,UGQV9DXRC,岡田　日本体力医学会ポスター,2019-09-12
CHJN0BV89,f6ca847c-4799-4403-b7b2-61f20aa8b92f,1568350153.0003,,UGQV9DXRC,鈴木　日本体力医学会ポスター,2019-09-12
CHJN0BV89,ee380620-a77d-4867-9db8-b8c750e1f1d3,1584070172.0001,,UGQV9DXRC,,2020-03-12
CHJN0BV89,002c339e-ba4c-471e-b42d-d5d716882241,1584070329.0004,,UGQV9DXRC,,2020-03-12
