channel_id,talk_id,talk_user,reaction_user,emoji,date
CNNUD5669,71493d25-107e-416c-86f9-44b5a518d428,UHEH8KZ7W,UGPH97FDW,sweat_smile,2019-10-10
CNNUD5669,ea9dff86-dab5-4d10-bc8d-e7338db4f95b,UHC5VBV5E,UGPH97FDW,sunglasses,2019-11-07
CNNUD5669,2f5abc47-2e6c-417f-85bf-212a7fb97b28,UHFLB6JPR,UGQV9DXRC,heart,2019-11-21
CNNUD5669,2f5abc47-2e6c-417f-85bf-212a7fb97b28,UHFLB6JPR,UGPH97FDW,heart,2019-11-21
CNNUD5669,7a4d3141-ff62-4fe5-ac3c-a3760372c3fb,UGPH97FDW,UHC5VBV5E,weary,2019-10-17
CNNUD5669,8cc3d4db-82ee-4c4a-b471-2b95e15fd7e7,UHC5VBV5E,UGPH97FDW,hugging_face,2019-10-14
CNNUD5669,bd65f7c5-6ddf-4a8e-b679-575554a60aa4,UGPH97FDW,UHC5VBV5E,scream,2019-10-01
CNNUD5669,ee692cc8-c445-4fb8-9f27-6adfa1bc0f10,UGPH97FDW,UHC5VBV5E,crossed_flags,2019-10-12
CNNUD5669,ee692cc8-c445-4fb8-9f27-6adfa1bc0f10,UGPH97FDW,UGPH97FDW,crossed_flags,2019-10-12
CNNUD5669,38dfc411-4c55-499f-b9a3-002a30175de5,UGPH97FDW,UHC5VBV5E,koki_good,2019-09-24
