channel_id,talk_id,ts,thread_ts,talk_user,text,date
CGPSV31U5,a278ed5f-45a0-47f9-811c-b3dad2de7753,1585645061.0059,,UUZ15MZT4,"それとこちらにzoomを追加しておきました。
```/zoom```
のコマンドで会議を開始することができます。
slackにも通話機能があるみたいなのですが、無料プランは１対１のみ可能な様です。
これも僕以外の人が動かせるのかわからないので、お手すきの方やってみてください。",2020-03-31
CGPSV31U5,ebb664f9-073f-43a8-9b44-8cb2524d4cab,1570172119.0001,,UGQV9DXRC,<https://docs.google.com/document/d/1-J65djLcvKoiZsD4pEsh0KE_WDwQOIe29vSTftAv6Ko>,2019-10-03
CGPSV31U5,b3c59161-bdec-418f-ab6f-9941aa35de11,1568939418.0004,,UGQV9DXRC,ポスター貼りました,2019-09-19
CGPSV31U5,73dd843f-bfa4-4058-8dd5-70a8a2af496d,1581656743.0001,,UGQV9DXRC,"福田くん質問
海外でやっているから日本でやっているというストーリー
海外と日本の間でどういった違いがあるかを仮定し、それを明示したほうがいい。その上で、実験を行なってわかったこと、確かになったことがあれば知りたい。",2020-02-13
CGPSV31U5,ef624890-565f-4df9-b09a-c9c672a25bd4,1581657240.0004,,UHEH8KZ7W,ありがとうございます！,2020-02-13
CGPSV31U5,e747a83a-8e55-48a7-a611-ea66f8e7e9b9,1581657242.0005,,UGQV9DXRC,"都竹くん質問
①目的と結果がマッチしているかが大事
目的は運動量を増やすこと、今回の結果はシステムによってコミュニケーションが出来たかどうかにある
今回はコミュニケーションが高まった結果運動量が増えたと言えるのか？
②今回は大学生向けの実験だったが、高齢者の実験に向けて予想されること、検討すべきことは？",2020-02-13
CGPSV31U5,627b881d-88be-483f-8ec9-738006ec6091,1581657315.001,,UHG1M1NQ6,ありがとうございます:man-bowing:,2020-02-13
CGPSV31U5,eb33f7ee-ded1-4694-9efb-572136c78c98,1581657745.0012,,UGQV9DXRC,"根本くん質問
①合成加速度とは何か
②海外にしか研究がなかったということだが、今回使ったモデルは海外のモデルなのか？
③判定が難しかった活動はあったか？",2020-02-13
CGPSV31U5,52558963-c68b-49b0-bd5b-a272fabcf779,1581658329.0013,,UGQV9DXRC,ごめん野澤くんの質問が全然聞こえなかった:sob::sob::sob:,2020-02-13
CGPSV31U5,d2af72bc-931c-449d-b452-bd3360fea823,1581658406.0015,,UHEH8KZ7W,"発表質問　野澤
・人数を揃えるために、（何言っているか聞こえなかった）
・今回使ったデータは頑張れば精度が上がるのか、それともこれが限界なのか。",2020-02-13
CGPSV31U5,9bb37af9-0db5-49e4-867f-346641cc5df7,1581658744.0016,,UHC5VBV5E,ありがとうございます,2020-02-13
CGPSV31U5,e9b11d02-6095-4f91-8ee5-25da19932b05,1581659423.002,,UHFLC6N4X,お疲れ様です。,2020-02-13
CGPSV31U5,f648e810-00ee-490e-a137-5147cbdb9245,1570705000.001,,UGQV9DXRC,週末の台風が結構怖いので、パソコンの電源明日抜いてった方がいいかも,2019-10-10
CGPSV31U5,8bd4fcd3-a0ed-4fa6-b01d-afd4c1750d3b,1570767667.0003,,UGQV9DXRC,"ゼミ資料
<https://docs.google.com/document/d/10S4R1I3PiXvAi9GJQt7l1VcQJw6F5GosY7rQHRoS2_o>",2019-10-10
CGPSV31U5,d3e11396-1601-4865-9246-22a48b40babf,1585615393.0017,,UUZ15MZT4,"おはようございます。今日のミーティング用のドキュメントです。
・今日の議事録
<https://drive.google.com/open?id=1dDXOZ3REptCedJD_x5ppOhIfafFXOlwX-oqVaxsehqo>

・slack利用について僕から提案したいこと
<https://drive.google.com/open?id=1NuNw6dLtQ5YrVMjceVRAMx0QG_aTjPwTX6zSuHNVLrM>",2020-03-30
CGPSV31U5,a5f38a6d-0046-4b79-bd1c-38f832c2ea1c,1585627152.001,,UHG1M1NQ6,"今日のzoomはこちらでお願いします。
<https://us04web.zoom.us/j/167685905?pwd=THF5OGxjUW41Q0trU2E2N25vUlhqdz09|https://us04web.zoom.us/j/167685905?pwd=THF5OGxjUW41Q0trU2E2N25vUlhqdz09>",2020-03-30
CGPSV31U5,1d139c36-ccc2-4e46-8665-49fd1ddd39c0,1568873082.0011,,UGQV9DXRC,"<@UHEH8KZ7W> <@UHG1M1NQ6> <@UHC5VBV5E> <@UHFLC6N4X>
抄録を提出した人は、研究室のドライブにも上げといてください
卒論中間報告会_名前
ってつけてくれるとわかりやすくてよき
<https://drive.google.com/open?id=1muRQNTfgXzUYl_HMIiMcgzuE8KWcRFsL>",2019-09-18
CGPSV31U5,fde5cc1f-d860-4f08-b5fe-6ba3a231de94,1575350863.0008,1575350863.0008,UGQV9DXRC,建て替え支払い済のリストをここに下げておきます,2019-12-02
CGPSV31U5,990e972b-4812-4517-9590-5adcc7fea2b5,1575360315.0031,,UHC5VBV5E,<@UHEH8KZ7W> 5万いつまでだっけ？コンビニ決済6日まで？,2019-12-03
CGPSV31U5,a948184c-1576-4d9b-baf5-394c8dee2cd5,1575360537.0041,,UHEH8KZ7W,うん6に入金するつもりだから6日に頂ければ,2019-12-03
CGPSV31U5,57f911a8-9739-499f-b6d3-71b1a3fb27d5,1575426629.0005,,UGQV9DXRC,"金額変更ありました
<https://ohkawaralab.slack.com/archives/CGPSV31U5/p1575350935001600?thread_ts=1575350863.000800&amp;cid=CGPSV31U5>",2019-12-03
CGPSV31U5,f346761d-c5b9-45e9-940a-01c14aa619ce,1575431287.0014,,UGQV9DXRC,"金額変更ありました(2の大会参加費は先生がまとめて払ってくださるので、学生は払わない)
<https://ohkawaralab.slack.com/archives/CGPSV31U5/p1575350920001300?thread_ts=1575350863.000800&amp;cid=CGPSV31U5>",2019-12-03
CGPSV31U5,5b33f236-4794-47a9-ab36-45316ac56d32,1568017102.0001,,UHEH8KZ7W,ゼミ合宿でのメモです。未完成な部分多いですが載せておきます,2019-09-09
CGPSV31U5,fc0a8169-e68f-441d-a5d7-3294aefdeca5,1567334884.0001,1566876514.0009,UGQV9DXRC,:+1:,2019-09-01
CGPSV31U5,40614b72-d426-458a-a223-345f30b5359c,1567335325.0069,,UGQV9DXRC,"合宿の行きのロマンスカーの特急券を買いましたのでご報告
(岡田、鈴木、清水、根本、福田)

13時20分新宿発なので、それに間に合うように新宿駅のロマンスカーホームに集うor途中乗車してください。

乗車券は必要なくて、各自スイカで入れます。乗車券分はスイカにいれておいてください。
(片道特急券890円+乗車券874円=1764円)",2019-09-01
CGPSV31U5,0322052e-9229-4bcb-89e1-63e096741b78,1567335618.0074,,UGQV9DXRC,,2019-09-01
CGPSV31U5,e4e08430-3ec2-4d5e-a42d-fb53339e2b73,1567335625.0077,,UGQV9DXRC,,2019-09-01
CGPSV31U5,652ff0bf-a252-4ebf-af8b-080f1d041eb4,1567405183.0006,,UGQV9DXRC,"*【卒論中間発表準備について】*
以下の通りに進捗管理を行いますので、B4生はスケジュールを気にしつつ準備してください。細字はゼミ内での提出期限、太字は本提出です。
9/2月　タイトル未定の場合、速攻先生に相談
9/10火　抄録第1稿提出(#documentsの該当ポストに提出)
*9/13金　タイトル提出*
9/17火　発表スライド提出(#documentsの該当ポストに提出)
*9/20金　抄録提出*
*9/24火　中間発表*",2019-09-01
CGPSV31U5,e2aca4a1-3b56-4c52-9f6e-e4fd8d566c20,1567405443.0045,,UGQV9DXRC,"9/16に岡田君はドイツへ行き、9/21,22は学会で私と先生が不在なので、院生以上が発表のチェックができるのは9/19木までになります。
先輩のデータなども#documentsに共有しておくのでチェックして、何書いたらいいかわからない人は院生か先生に速攻連絡とってください～～～

あと2週間と少しなので頑張っていきましょう～",2019-09-01
CGPSV31U5,c13ff3b2-75f4-45e5-b6e8-7736ef18b956,1578188332.0007,,UGQV9DXRC,"論文書くときの時制についての記事
参考になるかも
<https://www.editage.jp/insights/the-secret-to-using-tenses-in-scientific-writing|https://www.editage.jp/insights/the-secret-to-using-tenses-in-scientific-writing>",2020-01-04
CGPSV31U5,26b922a6-4349-4fc6-a1ca-b3645ad3be77,1568108091.0052,,UGQV9DXRC,"今週土曜日の9月14日はこども食堂です
大河原研はこども食堂の受付と、アイスクリーム作りのサポートになります
遅くても14:00には集合にしたいのでよろしくお願いします！
岡田、福田、根本は参加確認してますが、<@UHG1M1NQ6> は大丈夫？",2019-09-10
CGPSV31U5,a144266a-64d0-4537-addc-2a6a895c606b,1568120475.0006,,UHG1M1NQ6,大丈夫です！,2019-09-10
CGPSV31U5,e3d7a989-de27-4471-a71f-e41a011f9686,1568120560.0009,,UGQV9DXRC,"よかった！
よろしくお願いします！",2019-09-10
CGPSV31U5,6edbf84e-8ec4-4a85-bbd0-20de56ac7aab,1571371749.0004,,UHEH8KZ7W,"ゼミ資料
<https://docs.google.com/document/d/1-RpfQ6WJUjVkF9M5SRjJepmVkEfNCiqz1_y74yDXHA0/edit?usp=sharing>",2019-10-17
CGPSV31U5,b4ba4bcb-97b2-4b35-9eec-dd0088268bd5,1568275345.0009,,UGQV9DXRC,"土曜日のこども食堂で行うアイス作りについて、方針を共有しておきます。
参加する人は一応目を通してください。
<https://drive.google.com/open?id=1aX1C1HVbLytTkhM9i0e7QWTjgSag1guv>",2019-09-12
CGPSV31U5,59f6b553-326f-4393-8abb-f0258e395916,1571976181.0004,,UHEH8KZ7W,<https://docs.google.com/document/d/14NdnZpSl-pf0xTdEMXnxoofL4UJ5ZZX3LbgQllbNHCM/edit?usp=sharing>,2019-10-24
CGPSV31U5,61b9ae80-68b3-4162-9ae9-e6f14857ac8c,1566876514.0009,1566876514.0009,UHEH8KZ7W,"9/5　かくしょうじこども食堂に参加してくださる方はリプ欄にお願いします。
（先生は参加してくださります）",2019-08-26
CGPSV31U5,3cd9f970-6efe-4caa-9603-97f445dd9c4d,1566886562.001,1566876514.0009,UHC5VBV5E,:o:,2019-08-26
