channel_id,talk_id,talk_user,reaction_user,emoji,date
CGNPXKKNC,64cb718d-be09-4b0f-80bb-c08b671a5d81,UUZ15MZT4,UHC5VBV5E,man-bowing,2020-03-25
CGNPXKKNC,64cb718d-be09-4b0f-80bb-c08b671a5d81,UUZ15MZT4,UHG1M1NQ6,100,2020-03-25
CGNPXKKNC,8da809de-b1fe-480b-99db-5f6b0ae8c85f,UUZ15MZT4,UGPH97FDW,+1,2020-03-30
CGNPXKKNC,c7dc975b-3eff-465e-9243-6c8b4fe072c1,UHC5VBV5E,UGPH97FDW,man-gesturing-ok,2020-03-30
CGNPXKKNC,b5bd191e-6982-416e-aa7e-75eb141958e5,UGPH97FDW,UGQV9DXRC,female_fairy,2019-09-16
CGNPXKKNC,b5bd191e-6982-416e-aa7e-75eb141958e5,UGPH97FDW,UGQV9DXRC,raised_hands,2019-09-16
CGNPXKKNC,b5bd191e-6982-416e-aa7e-75eb141958e5,UGPH97FDW,UHC5VBV5E,crossed_flags,2019-09-16
CGNPXKKNC,b5bd191e-6982-416e-aa7e-75eb141958e5,UGPH97FDW,UHEH8KZ7W,crossed_flags,2019-09-16
CGNPXKKNC,b5bd191e-6982-416e-aa7e-75eb141958e5,UGPH97FDW,UHFLC6N4X,earth_asia,2019-09-16
CGNPXKKNC,b5bd191e-6982-416e-aa7e-75eb141958e5,UGPH97FDW,UHEH8KZ7W,earth_asia,2019-09-16
CGNPXKKNC,b5bd191e-6982-416e-aa7e-75eb141958e5,UGPH97FDW,UHG1M1NQ6,100,2019-09-16
CGNPXKKNC,c92f2fad-aed9-4ee9-b91b-dc585b711f19,UHEH8KZ7W,UGPH97FDW,tada,2019-11-22
CGNPXKKNC,3e2898e5-d011-4fc9-af6a-bec75750cee5,UHEH8KZ7W,UGQV9DXRC,+1,2019-11-22
