channel_id,talk_id,ts,thread_ts,talk_user,text,date
CTQ3V3ACR,ac4cdee1-0407-4fc8-925e-fca7fedc00ca,1582709310.0108,,UGQV9DXRC,学会やるようです、事務局からメール来ました,2020-02-26
CTQ3V3ACR,732000b7-97d9-4539-92f8-fe6ac8c5279a,1582733570.0014,,UHG1M1NQ6,健康支援学会のポスターです。パスワードを忘れてしまったためまだdriveにアップできていません。,2020-02-26
CTQ3V3ACR,0a20a468-4ec7-4ec2-86a8-6941d0c121fc,1582753787.0015,,UHFLB6JPR,"<@UHG1M1NQ6> つたけ、とりあえず坂本先生にメールで送ってください
今日木曜日の午前中に",2020-02-26
CTQ3V3ACR,b921bd5c-b778-434b-a5ab-3523d8120fdd,1582753805.0019,,UHFLB6JPR,<@UHV3GN694> 酒井先生にメールで送ってください,2020-02-26
CTQ3V3ACR,75b37251-17d3-4ee6-b081-dc3e586cb2a3,1582774950.0037,,UHFLB6JPR,"<@UHG1M1NQ6> つたけ、
まず情報量が全体的に少ないです
また、各パート間のつながりが見えにくいので、何を目的、特徴として、何を作ったのがわからないな",2020-02-26
CTQ3V3ACR,d2a8472e-5468-4465-9d64-084149699d4b,1582778849.004,,UHG1M1NQ6,承知しました。修正します。,2020-02-26
CTQ3V3ACR,19c3caf0-5de1-4b5a-a92a-d052da9c6ceb,1584439586.0033,,UHFLB6JPR,"<@UHG1M1NQ6> <@UHC5VBV5E> <@UGQV9DXRC> <@UHV3GN694> 
パスワードかかることになったので、4人ともpdf化した資料を事務局にメールしてください。
その際に大河原をCCに
明日、明後日中に対応をお願いします。
",2020-03-17
CTQ3V3ACR,3ec736ae-5b50-4549-89c9-b4f402445564,1584513164.0003,,UGQV9DXRC,提出しました,2020-03-17
CTQ3V3ACR,b0e9bd83-c150-481c-acd0-5831c5de685a,1584094415.0002,,UHFLB6JPR,"電気通信大学
大河原 先生
Cc: 中田 先生
いつもお世話になっております．

閲覧情報の取り扱いについて，お問い合わせおよび情報提供，ありがとうございます．
この件につきまして大会事務局で協議致しました．


１）発表資料は大会参加者のみが閲覧できるようにパスワードなどによってセキュリティー設定をする

パスワードは設定は行わないこととします．
理由は，HP記述を自前でやっているおり，年度末の他の業務があるため，設定作業にかける時間的余裕がないため，
また，配布を大会参加者（参加費支払者）とすると，当日支払予定の参加者から参加費の徴収，
参加証の配布などの事務手続きを別途行うことは困難であるからです．
なお，発表資料が載せてあるページの右クリックはできないようにしました．
しかし，ブラウザがPDFファイルを読みに行くというスタイルをとっているので，ページに移動後に保存は可能です．


２）閲覧期間は3月●日から〇日までと公開期間の設定をする

こちらに関しては，発表資料は3月31日までの公開で予定しています．
その後はpdfファイルを削除，Web上の閲覧は抄録のみとする予定です．

以上，ご希望にそう対応ができなく，誠に申し訳なく思っておりますが，
ご容赦の程どうぞよろしくお願い申し上げます．


-------------------------------------------------------------------------------------------------------
第21回日本健康支援学会年次学術大会事務局
〒903-0213　沖縄県中頭郡西原町千原1番地 保健体育教官棟106
E-mail：kenkoushien21@gmail.com
-------------------------------------------------------------------------------------------------------
",2020-03-13
CTQ3V3ACR,d177ef4c-d503-43d1-b65d-2167719de6e2,1584096072.0046,,UHFLB6JPR,"<@UHEH8KZ7W> <@UHG1M1NQ6> <@UGQV9DXRC> <@UHC5VBV5E> <@UHV3GN694> 
福田の発表資料は公開します
つたけ、高柳の発表資料は今後の発展性を考え非公開にします
鈴木さん、根本は優秀賞にノミネートされてるから公開するつもりですが、今後を考えると非公開がいいんだけどね",2020-03-13
CTQ3V3ACR,7c5120f6-4f44-46e4-8514-d90d67aaea0c,1581664913.0013,,UHFLB6JPR,"<@UHG1M1NQ6> <@UHEH8KZ7W> <@UHC5VBV5E> <@UGQV9DXRC> <@UHV3GN694> 
健康支援学会@沖縄に関連することはここにアップしましょう",2020-02-13
CTQ3V3ACR,eadf0222-c7cc-4e23-87da-4ee9473b1166,1581664943.0024,,UHFLB6JPR,,2020-02-13
CTQ3V3ACR,a8ab9ec4-577c-450b-ac47-a1ba44bd7dbd,1581667108.003,,UHFLB6JPR,ポスター発表で出した人はポスター発表に決定です。口頭発表で出した鈴木さん、根本は事務局から連絡あるまで口頭かポスターかわからないです。2人は問い合わせてみてください。,2020-02-13
